Title,Image,h2,sqlogolink_URL,Number,mtxsm_URL,mtxsm,mtxsm_URL1,mtxsm2,subtlelink_URL,subtlelink
CDW,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#51,"https://www.glassdoor.sg/Overview/Working-at-CDW-EI_IE2347.11,14.htm",4.3,https://www.glassdoor.sg/Reviews/CDW-Reviews-E2347.htm, See Reviews,https://www.glassdoor.sg/Jobs/CDW-Jobs-E2347.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-CDW-LLC-RVW29438816.htm, Working with CDW has provided many opportunities to expand my knowledge and skill set while working with phenomenal coworkers.
Crowe,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#52,"https://www.glassdoor.sg/Overview/Working-at-Crowe-EI_IE9414.11,16.htm",4.3,https://www.glassdoor.sg/Reviews/Crowe-Reviews-E9414.htm, See Reviews,https://www.glassdoor.sg/Jobs/Crowe-Jobs-E9414.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Crowe-LLP-RVW28127294.htm," They have a fantastic culture, work/life balance, and an open-door policy with upper management."
Yardi Systems,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#53,"https://www.glassdoor.sg/Overview/Working-at-Yardi-Systems-EI_IE31057.11,24.htm",4.3,https://www.glassdoor.sg/Reviews/Yardi-Systems-Reviews-E31057.htm, See Reviews,https://www.glassdoor.sg/Jobs/Yardi-Systems-Jobs-E31057.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Yardi-Systems-Inc-RVW27748480.htm," This company truly cares about their employees, everything from great benefits and perks to encouraging a wonderful work/life/fun..."
Forrester,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#54,"https://www.glassdoor.sg/Overview/Working-at-Forrester-EI_IE6443.11,20.htm",4.3,https://www.glassdoor.sg/Reviews/Forrester-Reviews-E6443.htm, See Reviews,https://www.glassdoor.sg/Jobs/Forrester-Jobs-E6443.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Forrester-Research-Inc-RVW29934391.htm," There is room to grow upwards and across the organization, and opportunities to try new things. Leadership is strong, transparent..."
Costco Wholesale,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#55,"https://www.glassdoor.sg/Overview/Working-at-Costco-Wholesale-EI_IE2590.11,27.htm",4.3,https://www.glassdoor.sg/Reviews/Costco-Wholesale-Reviews-E2590.htm, See Reviews,https://www.glassdoor.sg/Jobs/Costco-Wholesale-Jobs-E2590.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Costco-Wholesale-Corporation-RVW29923474.htm," Generous vacation and personal/sick time off, 2 bonuses per year, great health benefits, and good pay for the industry."
Slalom,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#56,"https://www.glassdoor.sg/Overview/Working-at-Slalom-EI_IE31102.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/Slalom-Reviews-E31102.htm, See Reviews,https://www.glassdoor.sg/Jobs/Slalom-Jobs-E31102.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Slalom-LLC-RVW29429433.htm, They provide classes on a regular basis to expand your soft skills and are open to ideas on how to provide skill-based learning to...
Blue Yonder,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#57,"https://www.glassdoor.sg/Overview/Working-at-Blue-Yonder-EI_IE6191.11,22.htm",4.3,https://www.glassdoor.sg/Reviews/Blue-Yonder-Reviews-E6191.htm, See Reviews,https://www.glassdoor.sg/Jobs/Blue-Yonder-Jobs-E6191.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Blue-Yonder-Inc-RVW28166712.htm," Free covered garage parking, fitness center, game room, perks at work and best of all flex time off."
John Deere,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#58,"https://www.glassdoor.sg/Overview/Working-at-John-Deere-EI_IE195.11,21.htm",4.3,https://www.glassdoor.sg/Reviews/John-Deere-Reviews-E195.htm, See Reviews,https://www.glassdoor.sg/Jobs/John-Deere-Jobs-E195.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Deere-and-Company-RVW29553907.htm, The company is very family-oriented so that leads to flexible working hours and opportunities to volunteer and engage outside of work.
Rose International,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#59,"https://www.glassdoor.sg/Overview/Working-at-Rose-International-EI_IE14574.11,29.htm",4.3,https://www.glassdoor.sg/Reviews/Rose-International-Reviews-E14574.htm, See Reviews,https://www.glassdoor.sg/Jobs/Rose-International-Jobs-E14574.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Rose-International-Inc-RVW28712884.htm," If you're seeking a place for growth coupled with a fun and innovative work culture, this is the place for you!"
Milwaukee Tool,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#60,"https://www.glassdoor.sg/Overview/Working-at-Milwaukee-Tool-EI_IE13627.11,25.htm",4.3,https://www.glassdoor.sg/Reviews/Milwaukee-Tool-Reviews-E13627.htm, See Reviews,https://www.glassdoor.sg/Jobs/Milwaukee-Tool-Jobs-E13627.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Milwaukee-Electric-Tool-Corporation-RVW29816909.htm," From company milestone parties to appreciation lunches, your hard work gets rewarded at Milwaukee Tool."
Irvine Company,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#61,"https://www.glassdoor.sg/Overview/Working-at-Irvine-Company-EI_IE2846.11,25.htm",4.3,https://www.glassdoor.sg/Reviews/Irvine-Company-Reviews-E2846.htm, See Reviews,https://www.glassdoor.sg/Jobs/Irvine-Company-Jobs-E2846.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-The-Irvine-Company-LLC-RVW28635174.htm," Irvine Company is a fantastic company to work for with great people, benefits, team work, and upward mobility."
St. Jude Children's Research Hospital,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#62,"https://www.glassdoor.sg/Overview/Working-at-St-Jude-Children-s-Research-Hospital-EI_IE28315.11,47.htm",4.3,https://www.glassdoor.sg/Reviews/St-Jude-Children-s-Research-Hospital-Reviews-E28315.htm, See Reviews,https://www.glassdoor.sg/Jobs/St-Jude-Children-s-Research-Hospital-Jobs-E28315.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-St-Jude-Children-s-Research-Hospital-Inc-RVW29284275.htm," St. Jude ensures its employees are happy by providing us with appropriate time-off, great insurance, and planning fun events for us..."
T-Mobile,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#63,"https://www.glassdoor.sg/Overview/Working-at-T-Mobile-EI_IE9302.11,19.htm",4.3,https://www.glassdoor.sg/Reviews/T-Mobile-Reviews-E9302.htm, See Reviews,https://www.glassdoor.sg/Jobs/T-Mobile-Jobs-E9302.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-T-Mobile-USA-Inc-RVW27550397.htm," The benefits are hard to compete with, they're simply amazing! Pay is competitive, and bonus opportunities EVERY MONTH!"
Nextiva,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#64,"https://www.glassdoor.sg/Overview/Working-at-Nextiva-EI_IE483424.11,18.htm",4.3,https://www.glassdoor.sg/Reviews/Nextiva-Reviews-E483424.htm, See Reviews,https://www.glassdoor.sg/Jobs/Nextiva-Jobs-E483424.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Nextiva-RVW29030550.htm, Infectious company culture where you feel valued and appreciated for your work (and that starts at the top).
Paycom,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#65,"https://www.glassdoor.sg/Overview/Working-at-Paycom-EI_IE136736.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/Paycom-Reviews-E136736.htm, See Reviews,https://www.glassdoor.sg/Jobs/Paycom-Jobs-E136736.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Paycom-Payroll-LLC-RVW29844700.htm," There is plenty of room to grow in the company, and Paycom is always thinking of better ways to serve their employees."
Power Design,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#66,"https://www.glassdoor.sg/Overview/Working-at-Power-Design-EI_IE324670.11,23.htm",4.3,https://www.glassdoor.sg/Reviews/Power-Design-Reviews-E324670.htm, See Reviews,https://www.glassdoor.sg/Jobs/Power-Design-Jobs-E324670.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Power-Design-Inc-RVW29593571.htm," Innovative, fun, rewarding, and most of all a fulfilling company to work for."
Dell Technologies,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#67,"https://www.glassdoor.sg/Overview/Working-at-Dell-Technologies-EI_IE1327.11,28.htm",4.3,https://www.glassdoor.sg/Reviews/Dell-Technologies-Reviews-E1327.htm, See Reviews,https://www.glassdoor.sg/Jobs/Dell-Technologies-Jobs-E1327.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Dell-Technologies-Inc-RVW29754608.htm, Diverse and inclusive workplaces with management that values and responds to the feedback of their employees.
Schneider Electric,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#68,"https://www.glassdoor.sg/Overview/Working-at-Schneider-Electric-EI_IE3956.11,29.htm",4.3,https://www.glassdoor.sg/Reviews/Schneider-Electric-Reviews-E3956.htm, See Reviews,https://www.glassdoor.sg/Jobs/Schneider-Electric-Jobs-E3956.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Schneider-Electric-SA-RVW28780323.htm," Schneiders culture is great. Like many companies, they offer healthcare and other perks. But their culture is what makes a difference."
Slack,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#69,"https://www.glassdoor.sg/Overview/Working-at-Slack-EI_IE950758.11,16.htm",4.3,https://www.glassdoor.sg/Reviews/Slack-Reviews-E950758.htm, See Reviews,https://www.glassdoor.sg/Jobs/Slack-Jobs-E950758.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Slack-Technologies-Inc-RVW29312003.htm," The leadership gets a lot of things right, the benefits are amazing, and work life balance is much better than a lot of other places..."
Intuit,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#70,"https://www.glassdoor.sg/Overview/Working-at-Intuit-EI_IE2293.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/Intuit-Reviews-E2293.htm, See Reviews,https://www.glassdoor.sg/Jobs/Intuit-Jobs-E2293.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Intuit-Inc-RVW29596701.htm," The culture is laid back, the cafe has amazing food, and you have the opportunity to make really good money helping small businesses..."
Johnson & Johnson,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#71,"https://www.glassdoor.sg/Overview/Working-at-Johnson-and-Johnson-EI_IE364.11,30.htm",4.3,https://www.glassdoor.sg/Reviews/Johnson-and-Johnson-Reviews-E364.htm, See Reviews,https://www.glassdoor.sg/Jobs/Johnson-and-Johnson-Jobs-E364.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Johnson-and-Johnson-RVW28602764.htm," Many personal development opportunities, great benefits, pension, flexible hours, and great work/life balance."
Massachusetts General Hospital,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#72,"https://www.glassdoor.sg/Overview/Working-at-Massachusetts-General-Hospital-EI_IE20189.11,41.htm",4.3,https://www.glassdoor.sg/Reviews/Massachusetts-General-Hospital-Reviews-E20189.htm, See Reviews,https://www.glassdoor.sg/Jobs/Massachusetts-General-Hospital-Jobs-E20189.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Massachusetts-General-Hospital-RVW26569930.htm, The staff is very attentive to your needs and wants to make sure you understand your roles and how to fulfill them before sending you...
Allegiant Travel,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#73,"https://www.glassdoor.sg/Overview/Working-at-Allegiant-Travel-EI_IE19903.11,27.htm",4.3,https://www.glassdoor.sg/Reviews/Allegiant-Travel-Reviews-E19903.htm, See Reviews,https://www.glassdoor.sg/Jobs/Allegiant-Travel-Jobs-E19903.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Allegiant-Travel-Company-RVW29364856.htm," It’s like having a 9 to 5 job, but not 9 to 5 hours. Love being home every night, very flexible schedule."
Globe Life Liberty National Division,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#74,"https://www.glassdoor.sg/Overview/Working-at-Globe-Life-Liberty-National-Division-EI_IE19017.11,47.htm",4.3,https://www.glassdoor.sg/Reviews/Globe-Life-Liberty-National-Division-Reviews-E19017.htm, See Reviews,https://www.glassdoor.sg/Jobs/Globe-Life-Liberty-National-Division-Jobs-E19017.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Globe-Life-Liberty-National-Division-RVW29307319.htm, I love the training and advancement opportunities. But my favorite is the recognition during agency meetings.
Noom,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#75,"https://www.glassdoor.sg/Overview/Working-at-Noom-EI_IE434924.11,15.htm",4.3,https://www.glassdoor.sg/Reviews/Noom-Reviews-E434924.htm, See Reviews,https://www.glassdoor.sg/Jobs/Noom-Jobs-E434924.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Noom-Inc-formerly-WorkSmart-Labs-RVW29122393.htm, Noom is truly unique! I've been in the workforce for 35 years and this company truly cares about their employees & offers so...
UST Global,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#76,"https://www.glassdoor.sg/Overview/Working-at-UST-Global-EI_IE155577.11,21.htm",4.3,https://www.glassdoor.sg/Reviews/UST-Global-Reviews-E155577.htm, See Reviews,https://www.glassdoor.sg/Jobs/UST-Global-Jobs-E155577.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-UST-Global-RVW25815878.htm," Good work culture, UST Global provides a decent pay, good leave benefits, good health insurance, 401 contribution."
Cisco Systems,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#77,"https://www.glassdoor.sg/Overview/Working-at-Cisco-Systems-EI_IE1425.11,24.htm",4.3,https://www.glassdoor.sg/Reviews/Cisco-Systems-Reviews-E1425.htm, See Reviews,https://www.glassdoor.sg/Jobs/Cisco-Systems-Jobs-E1425.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Cisco-Systems-Inc-RVW29687833.htm," Cisco invests a ton in you, they have tons of study resources, months of training, great benefits, holidays off, 20 days PTO per year..."
E*TRADE Financial,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#78,"https://www.glassdoor.sg/Overview/Working-at-E-TRADE-Financial-EI_IE6005.11,28.htm",4.3,https://www.glassdoor.sg/Reviews/E-TRADE-Financial-Reviews-E6005.htm, See Reviews,https://www.glassdoor.sg/Jobs/E-TRADE-Financial-Jobs-E6005.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-E-TRADE-Financial-Corporation-RVW28809842.htm, Good work life balance and friendly work environment. Free Wednesday lunches and other facilities.
Pella,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#79,"https://www.glassdoor.sg/Overview/Working-at-Pella-EI_IE3713.11,16.htm",4.3,https://www.glassdoor.sg/Reviews/Pella-Reviews-E3713.htm, See Reviews,https://www.glassdoor.sg/Jobs/Pella-Jobs-E3713.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Pella-Corporation-RVW29839755.htm," Unmatched employee centric culture, where you're valued and your voice has a meaning."
eXp Realty,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#80,"https://www.glassdoor.sg/Overview/Working-at-eXp-Realty-EI_IE907965.11,21.htm",4.3,https://www.glassdoor.sg/Reviews/eXp-Realty-Reviews-E907965.htm, See Reviews,https://www.glassdoor.sg/Jobs/eXp-Realty-Jobs-E907965.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-eXp-Realty-RVW25928684.htm," Technology, collaboration, fun, exciting, financially superior to others, and great support!"
Gensler,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#81,"https://www.glassdoor.sg/Overview/Working-at-Gensler-EI_IE14045.11,18.htm",4.3,https://www.glassdoor.sg/Reviews/Gensler-Reviews-E14045.htm, See Reviews,https://www.glassdoor.sg/Jobs/Gensler-Jobs-E14045.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-M-Arthur-Gensler-Jr-and-Associates-Inc-RVW28270984.htm," The culture is a vibrant one, with a work hard play hard mentality. There is no other place I would rather be! Four years and counting."
Trilogy Health Services,"https://www.glassdoor.sg/Award/Best-Places-to-Work-LST_KQ0,19.htm",#82,"https://www.glassdoor.sg/Overview/Working-at-Trilogy-Health-Services-EI_IE212879.11,34.htm",4.3,https://www.glassdoor.sg/Reviews/Trilogy-Health-Services-Reviews-E212879.htm, See Reviews,https://www.glassdoor.sg/Jobs/Trilogy-Health-Services-Jobs-E212879.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Trilogy-Health-Services-LLC-RVW29423268.htm, Trilogy is a first class company. The upbeat work environment and outstanding benefits are second to none!
Accenture,https://media.glassdoor.com/sql/4138/accenture-squarelogo-1581057064254.png,#83,"https://www.glassdoor.sg/Overview/Working-at-Accenture-EI_IE4138.11,20.htm",4.3,https://www.glassdoor.sg/Reviews/Accenture-Reviews-E4138.htm, See Reviews,https://www.glassdoor.sg/Jobs/Accenture-Jobs-E4138.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Accenture-Ltd-RVW28740198.htm," Accenture has a great abundance of learning opportunities and a wide variety of areas to specialize in. Additionally, it's a..."
Apple,https://media.glassdoor.com/sql/1138/apple-squarelogo-1595530154096.png,#84,"https://www.glassdoor.sg/Overview/Working-at-Apple-EI_IE1138.11,16.htm",4.3,https://www.glassdoor.sg/Reviews/Apple-Reviews-E1138.htm, See Reviews,https://www.glassdoor.sg/Jobs/Apple-Jobs-E1138.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Apple-Inc-RVW28362266.htm, There is growth available in every position and go-getters will find themselves flush with opportunity. If you have the drive to...
CR England,https://media.glassdoor.com/sql/133828/cr-england-squarelogo-1397835318251.png,#85,"https://www.glassdoor.sg/Overview/Working-at-CR-England-EI_IE133828.11,21.htm",4.3,https://www.glassdoor.sg/Reviews/CR-England-Reviews-E133828.htm, See Reviews,https://www.glassdoor.sg/Jobs/CR-England-Jobs-E133828.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-CR-England-RVW26175105.htm, The administration are helpful and genuinely want the employees to succeed. Professional hands on training in an excellent training...
Smile Brands,https://media.glassdoor.com/sql/321628/smile-brands-squarelogo-1574808093439.png,#86,"https://www.glassdoor.sg/Overview/Working-at-Smile-Brands-EI_IE321628.11,23.htm",4.3,https://www.glassdoor.sg/Reviews/Smile-Brands-Reviews-E321628.htm, See Reviews,https://www.glassdoor.sg/Jobs/Smile-Brands-Jobs-E321628.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Smile-Brands-Inc-RVW29287965.htm, Mostly everyone embodies the ‘Smiles for Everyone’ culture. It is overwhelmingly a very pleasant and positive place to work.
Stryker,https://media.glassdoor.com/sql/1918/stryker-squarelogo-1561463466163.png,#87,"https://www.glassdoor.sg/Overview/Working-at-Stryker-EI_IE1918.11,18.htm",4.3,https://www.glassdoor.sg/Reviews/Stryker-Reviews-E1918.htm, See Reviews,https://www.glassdoor.sg/Jobs/Stryker-Jobs-E1918.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Stryker-Corporation-RVW29135510.htm," Generous benefits and 401k contributions, lots of employee appreciation events, lots of networking opportunities, pay is good, culture..."
Fidelity Investments,https://media.glassdoor.com/sql/2786/fidelity-investments-squarelogo-1498762947951.png,#88,"https://www.glassdoor.sg/Overview/Working-at-Fidelity-Investments-EI_IE2786.11,31.htm",4.3,https://www.glassdoor.sg/Reviews/Fidelity-Investments-Reviews-E2786.htm, See Reviews,https://www.glassdoor.sg/Jobs/Fidelity-Investments-Jobs-E2786.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Fidelity-Management-and-Research-LLC-RVW29519254.htm," Benefits are amazing, staff so friendly and the company cares about its employees."
SkyWest Airlines,https://media.glassdoor.com/sql/1883/skywest-squarelogo-1424478360601.png,#89,"https://www.glassdoor.sg/Overview/Working-at-SkyWest-Airlines-EI_IE1883.11,27.htm",4.3,https://www.glassdoor.sg/Reviews/SkyWest-Airlines-Reviews-E1883.htm, See Reviews,https://www.glassdoor.sg/Jobs/SkyWest-Airlines-Jobs-E1883.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-SkyWest-Inc-RVW27541294.htm," The organization works to foster an atmosphere of integrity, comradery, and excellence among coworkers through valuing its employees."
Extra Space Storage,https://media.glassdoor.com/sql/35227/extra-space-squarelogo-1447105490946.png,#90,"https://www.glassdoor.sg/Overview/Working-at-Extra-Space-Storage-EI_IE35227.11,30.htm",4.3,https://www.glassdoor.sg/Reviews/Extra-Space-Storage-Reviews-E35227.htm, See Reviews,https://www.glassdoor.sg/Jobs/Extra-Space-Storage-Jobs-E35227.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Extra-Space-Management-Inc-RVW29863338.htm," Good pay, excellent support, really good work-life balance, excellent opportunities for growth within the company. And everyone is like..."
NYU Langone Health,https://media.glassdoor.com/sql/121521/nyu-langone-medical-center-squarelogo-1500466469801.png,#91,"https://www.glassdoor.sg/Overview/Working-at-NYU-Langone-Health-EI_IE121521.11,29.htm",4.3,https://www.glassdoor.sg/Reviews/NYU-Langone-Health-Reviews-E121521.htm, See Reviews,https://www.glassdoor.sg/Jobs/NYU-Langone-Health-Jobs-E121521.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-New-York-University-Elaine-A-and-Kenneth-G-Langone-Medical-Center-RVW29346532.htm," Committed to action - not words - on diversity, inclusion, internal career development and promotion, excellence, and respect for..."
Hilton,https://media.glassdoor.com/sql/330/hilton-squarelogo-1516639184966.png,#92,"https://www.glassdoor.sg/Overview/Working-at-Hilton-EI_IE330.11,17.htm",4.3,https://www.glassdoor.sg/Reviews/Hilton-Reviews-E330.htm, See Reviews,https://www.glassdoor.sg/Jobs/Hilton-Jobs-E330.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Hilton-Hotels-Corporation-RVW29622470.htm," Great, unique culture! Hilton takes care of its employees as much as they care for their guests."
Edward Jones,https://media.glassdoor.com/sql/3161/edward-jones-squarelogo-1443443453513.png,#93,"https://www.glassdoor.sg/Overview/Working-at-Edward-Jones-EI_IE3161.11,23.htm",4.3,https://www.glassdoor.sg/Reviews/Edward-Jones-Reviews-E3161.htm, See Reviews,https://www.glassdoor.sg/Jobs/Edward-Jones-Jobs-E3161.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-The-Jones-Financial-Companies-L-L-L-P-RVW26154002.htm," This job allows you the flexibility of controlling your day, choosing who you work with, and truly making a difference in people's..."
PwC,https://media.glassdoor.com/sql/8450/pwc-squarelogo.png,#94,"https://www.glassdoor.sg/Overview/Working-at-PwC-EI_IE8450.11,14.htm",4.3,https://www.glassdoor.sg/Reviews/PwC-Reviews-E8450.htm, See Reviews,https://www.glassdoor.sg/Jobs/PwC-Jobs-E8450.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-PwC-RVW27641614.htm," Diversity, inclusion, wellbeing, sabbatical, leave, and sick policy are strong incentives to stay!"
Chick-fil-A,https://media.glassdoor.com/sql/5873/chick-fil-a-squarelogo-1512608990237.png,#95,"https://www.glassdoor.sg/Overview/Working-at-Chick-fil-A-EI_IE5873.11,22.htm",4.3,https://www.glassdoor.sg/Reviews/Chick-fil-A-Reviews-E5873.htm, See Reviews,https://www.glassdoor.sg/Jobs/Chick-fil-A-Jobs-E5873.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Chick-fil-A-Inc-RVW28118490.htm, Endless opportunities at the restaurant and eventually with corporate. Great culture and environment.
Epic,https://media.glassdoor.com/sql/35163/epic-systems-corporation-wisconsin-squarelogo-1455138559454.png,#96,"https://www.glassdoor.sg/Overview/Working-at-Epic-EI_IE35163.11,15.htm",4.3,https://www.glassdoor.sg/Reviews/Epic-Reviews-E35163.htm, See Reviews,https://www.glassdoor.sg/Jobs/Epic-Jobs-E35163.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Epic-Systems-Corporation-RVW29632152.htm, Epic cares. You see it everywhere you go and in everything you do. I feel like I have a say in any decision that affects me.
Acuity Insurance,https://media.glassdoor.com/sql/17481/acuity-insurance-squarelogo-1549049936206.png,#97,"https://www.glassdoor.sg/Overview/Working-at-Acuity-Insurance-EI_IE17481.11,27.htm",4.3,https://www.glassdoor.sg/Reviews/Acuity-Insurance-Reviews-E17481.htm, See Reviews,https://www.glassdoor.sg/Jobs/Acuity-Insurance-Jobs-E17481.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Acuity-A-Mutual-Insurance-Company-RVW29315986.htm," I truly feel valued as an employee. They treat us very well mainly through our benefits and random free lunches, events, parties..."
Equitable Advisors,https://media.glassdoor.com/sql/27624/axa-advisors-squarelogo-1583157852547.png,#98,"https://www.glassdoor.sg/Overview/Working-at-Equitable-Advisors-EI_IE27624.11,29.htm",4.3,https://www.glassdoor.sg/Reviews/Equitable-Advisors-Reviews-E27624.htm, See Reviews,https://www.glassdoor.sg/Jobs/Equitable-Advisors-Jobs-E27624.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Equitable-Advisors-RVW23872508.htm, The flexibility in controlling your own schedule and choosing the work / life balance that fits your personal situation is unparalleled.
Northside Hospital,https://media.glassdoor.com/sql/20642/northside-hospital-squarelogo.png,#99,"https://www.glassdoor.sg/Overview/Working-at-Northside-Hospital-EI_IE20642.11,29.htm",4.3,https://www.glassdoor.sg/Reviews/Northside-Hospital-Reviews-E20642.htm, See Reviews,https://www.glassdoor.sg/Jobs/Northside-Hospital-Jobs-E20642.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Northside-Hospital-Inc-RVW27926219.htm," Northside is not just a workplace, it’s a community. As a bonus employees are paid competitive wages and offered excellent benefits."
Intel Corporation,https://media.glassdoor.com/sql/1519/intel-corporation-squarelogo-1599065494667.png,#100,"https://www.glassdoor.sg/Overview/Working-at-Intel-Corporation-EI_IE1519.11,28.htm",4.3,https://www.glassdoor.sg/Reviews/Intel-Corporation-Reviews-E1519.htm, See Reviews,https://www.glassdoor.sg/Jobs/Intel-Corporation-Jobs-E1519.htm, View Jobs,https://www.glassdoor.sg/Reviews/Employee-Review-Intel-Corporation-RVW27549112.htm," Great coworkers, great leaders, amazing benefits. BEST SCHEDULE. Probably the best job I've had so far. Can’t wait to learn more..."
